Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,-0.970754623413086,-1.02282762527466,-0.952573180198669,-0.852637350559235,-0.906532645225525,-0.853233695030212,-0.849681973457336,-1.07807588577271,-0.847890377044678,-1.04090738296509,-1.19547140598297
Azerbaijan,AZE,Control of Corruption: Number of Sources,CC.NO.SRC,12,11,11,11,11,11,11,7,7,6,6
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,16.5876770019531,14.9038457870483,16.6666660308838,19.5238094329834,17.619047164917,20.9523811340332,22.8571434020996,15.2380952835083,21.4285717010498,16.9811325073242,12.2641506195068
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,9.95260620117188,8.17307662963867,10.4761905670166,12.380952835083,11.9047622680664,12.8571424484253,12.380952835083,7.14285707473755,12.8571424484253,7.07547187805176,4.24528312683105
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,25.5924167633057,24.0384616851807,26.1904754638672,31.4285717010498,26.6666660308838,29.5238094329834,30.9523811340332,23.8095245361328,33.3333320617676,24.5283012390137,20.2830181121826
Azerbaijan,AZE,Control of Corruption: Standard Error,CC.STD.ERR,0.14365316927433,0.144131436944008,0.142344921827316,0.148215383291245,0.133041366934776,0.139686599373817,0.15211720764637,0.164048761129379,0.184201955795288,0.185500845313072,0.183344051241875
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.452178388834,-0.313590198755264,-0.258792459964752,-0.159376382827759,-0.171380609273911,-0.145130529999733,-0.128162756562233,-0.15526370704174,0.213475212454796,-0.0412070974707603,-0.0326422192156315
Azerbaijan,AZE,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9,9,8,8,8,8,6,6,5,5
Azerbaijan,AZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,38.8625602722168,42.3076934814453,44.761905670166,46.6666679382324,47.1428565979004,47.6190490722656,46.1904754638672,47.6190490722656,58.5714302062988,50.9433975219727,50.4716987609863
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,23.6966819763184,25,30.9523811340332,33.8095245361328,32.8571434020996,33.3333320617676,34.761905670166,30,42.8571434020996,32.0754699707031,32.0754699707031
